Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
C565390,D,Discount,-1,2011-09-02 16:23:00,116.71,13408.0,United Kingdom,Friday,9,2011,3,2,-110.43,False
565396,DOT,DOTCOM POSTAGE,1,2011-09-02 16:39:00,191.46,Unknown,United Kingdom,Friday,9,2011,3,2,191.46,False
565616,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-09-05 15:26:00,125.0,15238.0,United Kingdom,Monday,9,2011,3,5,125.0,False
565617,DOT,DOTCOM POSTAGE,1,2011-09-05 15:30:00,138.0,Unknown,United Kingdom,Monday,9,2011,3,5,138.0,False
565840,DOT,DOTCOM POSTAGE,1,2011-09-07 12:02:00,203.73,Unknown,United Kingdom,Wednesday,9,2011,3,7,203.73,False
565841,DOT,DOTCOM POSTAGE,1,2011-09-07 12:04:00,194.7,Unknown,United Kingdom,Wednesday,9,2011,3,7,194.7,False
565847,DOT,DOTCOM POSTAGE,1,2011-09-07 12:44:00,600.0,Unknown,United Kingdom,Wednesday,9,2011,3,7,1569.04,True
565917,DOT,DOTCOM POSTAGE,1,2011-09-07 16:15:00,211.86,Unknown,United Kingdom,Wednesday,9,2011,3,7,211.86,False
565919,DOT,DOTCOM POSTAGE,1,2011-09-07 16:48:00,211.8,Unknown,United Kingdom,Wednesday,9,2011,3,7,211.8,False
566060,DOT,DOTCOM POSTAGE,1,2011-09-08 15:27:00,213.71,Unknown,United Kingdom,Thursday,9,2011,3,8,213.71,False
C566168,M,Manual,-1,2011-09-09 12:02:00,116.71,Unknown,United Kingdom,Friday,9,2011,3,9,-116.69,False
566184,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-09-09 13:01:00,165.0,16723.0,United Kingdom,Friday,9,2011,3,9,165.0,False
C566187,M,Manual,-1,2011-09-09 13:03:00,116.71,14096.0,United Kingdom,Friday,9,2011,3,9,-110.45,False
566221,DOT,DOTCOM POSTAGE,1,2011-09-09 16:13:00,197.74,Unknown,United Kingdom,Friday,9,2011,3,9,197.74,False
566283,22655,VINTAGE RED KITCHEN CABINET,1,2011-09-11 14:34:00,125.0,17838.0,United Kingdom,Sunday,9,2011,3,11,125.0,False
566446,DOT,DOTCOM POSTAGE,1,2011-09-12 15:40:00,228.33,Unknown,United Kingdom,Monday,9,2011,3,12,228.33,False
566557,22823,CHEST NATURAL WOOD 20 DRAWERS,2,2011-09-13 11:47:00,116.71,14646.0,Netherlands,Tuesday,9,2011,3,13,220.0,False
566577,DOT,DOTCOM POSTAGE,1,2011-09-13 13:29:00,484.17,Unknown,United Kingdom,Tuesday,9,2011,3,13,484.17,True
566602,DOT,DOTCOM POSTAGE,1,2011-09-13 16:05:00,226.37,Unknown,United Kingdom,Tuesday,9,2011,3,13,226.37,False
566603,DOT,DOTCOM POSTAGE,1,2011-09-13 16:12:00,122.65,Unknown,United Kingdom,Tuesday,9,2011,3,13,122.65,False
C566614,D,Discount,-1,2011-09-13 17:28:00,116.71,16029.0,United Kingdom,Tuesday,9,2011,3,13,-102.24,False
566757,DOT,DOTCOM POSTAGE,1,2011-09-14 15:54:00,141.19,Unknown,United Kingdom,Wednesday,9,2011,3,14,141.19,False
566787,DOT,DOTCOM POSTAGE,1,2011-09-15 10:31:00,600.0,Unknown,United Kingdom,Thursday,9,2011,3,15,800.63,True
C566889,AMAZONFEE,AMAZON FEE,-1,2011-09-15 13:50:00,600.0,Unknown,United Kingdom,Thursday,9,2011,3,15,-5522.14,True
C566899,AMAZONFEE,AMAZON FEE,-1,2011-09-15 13:53:00,600.0,Unknown,United Kingdom,Thursday,9,2011,3,15,-7427.97,True
C566925,M,Manual,-1,2011-09-15 15:18:00,600.0,12748.0,United Kingdom,Thursday,9,2011,3,15,-1829.84,True
566927,M,Manual,1,2011-09-15 15:20:00,600.0,17846.0,United Kingdom,Thursday,9,2011,3,15,2033.1,True
566949,DOT,DOTCOM POSTAGE,1,2011-09-15 16:32:00,178.84,Unknown,United Kingdom,Thursday,9,2011,3,15,178.84,False
566952,DOT,DOTCOM POSTAGE,1,2011-09-15 16:37:00,239.91,Unknown,United Kingdom,Thursday,9,2011,3,15,239.91,False
566985,DOT,DOTCOM POSTAGE,1,2011-09-16 10:42:00,594.0,Unknown,United Kingdom,Friday,9,2011,3,16,594.0,True
C567130,M,Manual,-1,2011-09-16 14:11:00,600.0,Unknown,United Kingdom,Friday,9,2011,3,16,-1039.73,True
C567136,BANK CHARGES,Bank Charges,-1,2011-09-16 14:27:00,366.27,Unknown,United Kingdom,Friday,9,2011,3,16,-366.27,True
567139,22828,REGENCY MIRROR WITH SHUTTERS,1,2011-09-16 14:45:00,165.0,13563.0,United Kingdom,Friday,9,2011,3,16,165.0,False
C567155,M,Manual,-1,2011-09-16 16:52:00,345.03,17728.0,United Kingdom,Friday,9,2011,3,16,-345.03,True
C567352,M,Manual,-1,2011-09-19 16:13:00,600.0,Unknown,Hong Kong,Monday,9,2011,3,19,-2653.95,True
567353,M,Manual,1,2011-09-19 16:14:00,600.0,Unknown,Hong Kong,Monday,9,2011,3,19,2653.95,True
C567479,M,Manual,-1,2011-09-20 13:37:00,232.57,Unknown,United Kingdom,Tuesday,9,2011,3,20,-232.57,False
567507,DOT,DOTCOM POSTAGE,1,2011-09-20 14:46:00,600.0,Unknown,United Kingdom,Tuesday,9,2011,3,20,1092.21,True
567616,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-09-21 12:23:00,165.0,14911.0,EIRE,Wednesday,9,2011,3,21,165.0,False
567656,DOT,DOTCOM POSTAGE,1,2011-09-21 14:40:00,600.0,14096.0,United Kingdom,Wednesday,9,2011,3,21,878.55,True
C567655,CRUK,CRUK Commission,-1,2011-09-21 14:40:00,600.0,14096.0,United Kingdom,Wednesday,9,2011,3,21,-608.66,True
567665,DOT,DOTCOM POSTAGE,1,2011-09-21 15:22:00,148.55,Unknown,United Kingdom,Wednesday,9,2011,3,21,148.55,False
567667,DOT,DOTCOM POSTAGE,1,2011-09-21 15:24:00,213.79,Unknown,United Kingdom,Wednesday,9,2011,3,21,213.79,False
567668,DOT,DOTCOM POSTAGE,1,2011-09-21 15:29:00,234.94,Unknown,United Kingdom,Wednesday,9,2011,3,21,234.94,False
567670,DOT,DOTCOM POSTAGE,1,2011-09-21 15:32:00,220.5,Unknown,United Kingdom,Wednesday,9,2011,3,21,220.5,False
567671,DOT,DOTCOM POSTAGE,1,2011-09-21 15:34:00,248.51,Unknown,United Kingdom,Wednesday,9,2011,3,21,248.51,False
567673,DOT,DOTCOM POSTAGE,1,2011-09-21 15:43:00,224.26,Unknown,United Kingdom,Wednesday,9,2011,3,21,224.26,False
567868,22655,VINTAGE RED KITCHEN CABINET,2,2011-09-22 14:18:00,125.0,17603.0,United Kingdom,Thursday,9,2011,3,22,250.0,False
567901,DOT,DOTCOM POSTAGE,1,2011-09-22 16:28:00,175.6,Unknown,United Kingdom,Thursday,9,2011,3,22,175.6,False
568057,DOT,DOTCOM POSTAGE,1,2011-09-23 12:56:00,600.0,Unknown,United Kingdom,Friday,9,2011,3,23,698.5,True
568065,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-09-23 13:44:00,145.0,16240.0,United Kingdom,Friday,9,2011,3,23,290.0,False
568134,DOT,DOTCOM POSTAGE,1,2011-09-23 17:02:00,218.75,Unknown,United Kingdom,Friday,9,2011,3,23,218.75,False
568135,DOT,DOTCOM POSTAGE,1,2011-09-23 17:04:00,201.82,Unknown,United Kingdom,Friday,9,2011,3,23,201.82,False
568346,DOT,DOTCOM POSTAGE,1,2011-09-26 15:28:00,600.0,14096.0,United Kingdom,Monday,9,2011,3,26,688.08,True
C568345,CRUK,CRUK Commission,-1,2011-09-26 15:28:00,447.56,14096.0,United Kingdom,Monday,9,2011,3,26,-447.56,True
568411,DOT,DOTCOM POSTAGE,1,2011-09-27 10:52:00,600.0,Unknown,United Kingdom,Tuesday,9,2011,3,27,837.46,True
568567,DOT,DOTCOM POSTAGE,1,2011-09-27 18:41:00,227.99,Unknown,United Kingdom,Tuesday,9,2011,3,27,227.99,False
568716,DOT,DOTCOM POSTAGE,1,2011-09-28 16:13:00,160.9,Unknown,United Kingdom,Wednesday,9,2011,3,28,160.9,False
568719,DOT,DOTCOM POSTAGE,1,2011-09-28 16:19:00,236.91,Unknown,United Kingdom,Wednesday,9,2011,3,28,236.91,False
568721,DOT,DOTCOM POSTAGE,1,2011-09-28 16:24:00,225.68,Unknown,United Kingdom,Wednesday,9,2011,3,28,225.68,False
568949,DOT,DOTCOM POSTAGE,1,2011-09-29 15:13:00,182.25,Unknown,United Kingdom,Thursday,9,2011,3,29,182.25,False
569137,DOT,DOTCOM POSTAGE,1,2011-09-30 14:45:00,600.0,Unknown,United Kingdom,Friday,9,2011,3,30,639.83,True
569202,DOT,DOTCOM POSTAGE,1,2011-09-30 17:22:00,244.51,Unknown,United Kingdom,Friday,9,2011,3,30,244.51,False
569246,DOT,DOTCOM POSTAGE,1,2011-10-03 09:57:00,490.25,14096.0,United Kingdom,Monday,10,2011,4,3,490.25,True
C569245,CRUK,CRUK Commission,-1,2011-10-03 09:57:00,361.59,14096.0,United Kingdom,Monday,10,2011,4,3,-361.59,True
569372,DOT,DOTCOM POSTAGE,1,2011-10-03 16:04:00,250.68,Unknown,United Kingdom,Monday,10,2011,4,3,250.68,False
569374,DOT,DOTCOM POSTAGE,1,2011-10-03 16:14:00,197.83,Unknown,United Kingdom,Monday,10,2011,4,3,197.83,False
569382,M,Manual,1,2011-10-03 16:44:00,600.0,15502.0,United Kingdom,Monday,10,2011,4,3,3155.95,True
569389,M,Manual,1,2011-10-03 16:51:00,152.78,15502.0,United Kingdom,Monday,10,2011,4,3,152.78,False
569389,M,Manual,1,2011-10-03 16:51:00,120.0,15502.0,United Kingdom,Monday,10,2011,4,3,120.0,False
C569390,M,Manual,-1,2011-10-03 16:53:00,152.78,15502.0,United Kingdom,Monday,10,2011,4,3,-152.78,False
C569390,M,Manual,-1,2011-10-03 16:53:00,120.0,15502.0,United Kingdom,Monday,10,2011,4,3,-120.0,False
569415,DOT,DOTCOM POSTAGE,1,2011-10-04 10:14:00,492.46,Unknown,United Kingdom,Tuesday,10,2011,4,4,492.46,True
569544,DOT,DOTCOM POSTAGE,1,2011-10-04 16:33:00,213.33,Unknown,United Kingdom,Tuesday,10,2011,4,4,213.33,False
569545,DOT,DOTCOM POSTAGE,1,2011-10-04 16:37:00,252.16,Unknown,United Kingdom,Tuesday,10,2011,4,4,252.16,False
569639,POST,POSTAGE,1,2011-10-05 12:24:00,240.0,12471.0,Germany,Wednesday,10,2011,4,5,240.0,False
569700,DOT,DOTCOM POSTAGE,1,2011-10-05 15:56:00,195.37,Unknown,United Kingdom,Wednesday,10,2011,4,5,195.37,False
569898,DOT,DOTCOM POSTAGE,1,2011-10-06 16:08:00,297.66,Unknown,United Kingdom,Thursday,10,2011,4,6,297.66,True
C569982,M,Manual,-1,2011-10-06 19:39:00,218.72,15365.0,United Kingdom,Thursday,10,2011,4,6,-218.72,False
C570025,AMAZONFEE,AMAZON FEE,-1,2011-10-07 10:29:00,600.0,Unknown,United Kingdom,Friday,10,2011,4,7,-5942.57,True
570187,DOT,DOTCOM POSTAGE,1,2011-10-07 15:09:00,255.81,Unknown,United Kingdom,Friday,10,2011,4,7,255.81,False
570258,DOT,DOTCOM POSTAGE,1,2011-10-10 09:56:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,10,930.04,True
C570301,M,Manual,-1,2011-10-10 12:04:00,600.0,16900.0,United Kingdom,Monday,10,2011,4,10,-682.05,True
C570453,M,Manual,-1,2011-10-10 15:19:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,10,-821.9,True
C570454,BANK CHARGES,Bank Charges,-1,2011-10-10 15:21:00,472.77,Unknown,United Kingdom,Monday,10,2011,4,10,-472.77,True
570465,DOT,DOTCOM POSTAGE,1,2011-10-10 16:02:00,188.46,Unknown,United Kingdom,Monday,10,2011,4,10,188.46,False
C570468,M,Manual,-1,2011-10-10 16:32:00,238.78,Unknown,United Kingdom,Monday,10,2011,4,10,-238.78,False
570488,DOT,DOTCOM POSTAGE,1,2011-10-10 17:12:00,600.0,14096.0,United Kingdom,Monday,10,2011,4,10,635.01,True
C570487,CRUK,CRUK Commission,-1,2011-10-10 17:12:00,411.92,14096.0,United Kingdom,Monday,10,2011,4,10,-411.92,True
570688,DOT,DOTCOM POSTAGE,1,2011-10-11 16:29:00,199.04,Unknown,United Kingdom,Tuesday,10,2011,4,11,199.04,False
570690,DOT,DOTCOM POSTAGE,1,2011-10-11 16:37:00,199.81,Unknown,United Kingdom,Tuesday,10,2011,4,11,199.81,False
570871,DOT,DOTCOM POSTAGE,1,2011-10-12 16:36:00,218.93,Unknown,United Kingdom,Wednesday,10,2011,4,12,218.93,False
570872,DOT,DOTCOM POSTAGE,1,2011-10-12 16:40:00,214.32,Unknown,United Kingdom,Wednesday,10,2011,4,12,214.32,False
571034,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-10-13 12:47:00,145.0,12359.0,Cyprus,Thursday,10,2011,4,13,290.0,False
571061,DOT,DOTCOM POSTAGE,1,2011-10-13 14:33:00,600.0,Unknown,United Kingdom,Thursday,10,2011,4,13,852.25,True
571082,DOT,DOTCOM POSTAGE,1,2011-10-13 15:25:00,213.13,Unknown,United Kingdom,Thursday,10,2011,4,13,213.13,False
C571220,M,Manual,-1,2011-10-14 13:35:00,599.5,13810.0,Germany,Friday,10,2011,4,14,-599.5,True
571223,M,Manual,1,2011-10-14 13:36:00,599.5,13810.0,Germany,Friday,10,2011,4,14,599.5,True
571257,DOT,DOTCOM POSTAGE,1,2011-10-14 17:17:00,271.18,Unknown,United Kingdom,Friday,10,2011,4,14,271.18,False
571305,DOT,DOTCOM POSTAGE,1,2011-10-17 09:55:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,17,657.29,True
571324,M,Manual,1,2011-10-17 11:08:00,283.02,12783.0,Portugal,Monday,10,2011,4,17,283.02,False
C571325,M,Manual,-1,2011-10-17 11:09:00,339.02,12783.0,Portugal,Monday,10,2011,4,17,-339.02,True
571326,M,Manual,1,2011-10-17 11:11:00,339.02,12783.0,Portugal,Monday,10,2011,4,17,339.02,True
C571327,M,Manual,-1,2011-10-17 11:12:00,283.02,12783.0,Portugal,Monday,10,2011,4,17,-283.02,False
571441,DOT,DOTCOM POSTAGE,1,2011-10-17 13:31:00,600.0,14096.0,United Kingdom,Monday,10,2011,4,17,743.62,True
C571440,CRUK,CRUK Commission,-1,2011-10-17 13:31:00,495.98,14096.0,United Kingdom,Monday,10,2011,4,17,-495.98,True
C571501,M,Manual,-1,2011-10-17 15:14:00,153.13,Unknown,United Kingdom,Monday,10,2011,4,17,-153.13,False
571508,DOT,DOTCOM POSTAGE,1,2011-10-17 15:27:00,195.06,Unknown,United Kingdom,Monday,10,2011,4,17,195.06,False
C571639,M,Manual,-1,2011-10-18 12:01:00,120.58,15498.0,United Kingdom,Tuesday,10,2011,4,18,-120.58,False
571713,DOT,DOTCOM POSTAGE,1,2011-10-18 16:58:00,243.87,Unknown,United Kingdom,Tuesday,10,2011,4,18,243.87,False
571714,DOT,DOTCOM POSTAGE,1,2011-10-18 17:00:00,127.89,Unknown,United Kingdom,Tuesday,10,2011,4,18,127.89,False
571716,DOT,DOTCOM POSTAGE,1,2011-10-18 17:05:00,206.38,Unknown,United Kingdom,Tuesday,10,2011,4,18,206.38,False
C571750,M,Manual,-1,2011-10-19 11:16:00,600.0,12744.0,Singapore,Wednesday,10,2011,4,19,-3949.32,True
C571750,M,Manual,-1,2011-10-19 11:16:00,600.0,12744.0,Singapore,Wednesday,10,2011,4,19,-2118.74,True
571751,M,Manual,1,2011-10-19 11:18:00,600.0,12744.0,Singapore,Wednesday,10,2011,4,19,3949.32,True
571751,M,Manual,1,2011-10-19 11:18:00,600.0,12744.0,Singapore,Wednesday,10,2011,4,19,2118.74,True
571797,DOT,DOTCOM POSTAGE,1,2011-10-19 11:41:00,600.0,Unknown,United Kingdom,Wednesday,10,2011,4,19,868.21,True
571931,DOT,DOTCOM POSTAGE,1,2011-10-19 16:59:00,230.59,Unknown,United Kingdom,Wednesday,10,2011,4,19,230.59,False
C572398,M,Manual,-1,2011-10-24 11:55:00,162.2,Unknown,United Kingdom,Monday,10,2011,4,24,-162.2,False
572423,M,Manual,1,2011-10-24 12:02:00,464.9,16742.0,United Kingdom,Monday,10,2011,4,24,464.9,True
C572422,M,Manual,-1,2011-10-24 12:02:00,183.16,Unknown,United Kingdom,Monday,10,2011,4,24,-183.16,False
C572428,M,Manual,-1,2011-10-24 12:03:00,464.9,17949.0,United Kingdom,Monday,10,2011,4,24,-464.9,True
C572441,M,Manual,-1,2011-10-24 12:08:00,177.04,Unknown,United Kingdom,Monday,10,2011,4,24,-177.04,False
C572444,M,Manual,-1,2011-10-24 12:12:00,235.54,Unknown,United Kingdom,Monday,10,2011,4,24,-235.54,False
C572445,M,Manual,-1,2011-10-24 12:20:00,186.21,Unknown,United Kingdom,Monday,10,2011,4,24,-186.21,False
C572446,M,Manual,-1,2011-10-24 12:23:00,302.04,Unknown,United Kingdom,Monday,10,2011,4,24,-302.04,True
C572448,M,Manual,-1,2011-10-24 12:28:00,259.79,Unknown,United Kingdom,Monday,10,2011,4,24,-259.79,False
C572450,M,Manual,-1,2011-10-24 12:35:00,248.87,Unknown,United Kingdom,Monday,10,2011,4,24,-248.87,False
C572455,M,Manual,-1,2011-10-24 12:41:00,265.7,Unknown,United Kingdom,Monday,10,2011,4,24,-265.7,False
C572456,M,Manual,-1,2011-10-24 12:44:00,181.75,Unknown,United Kingdom,Monday,10,2011,4,24,-181.75,False
C572467,M,Manual,-1,2011-10-24 13:29:00,276.08,Unknown,United Kingdom,Monday,10,2011,4,24,-276.08,False
C572470,M,Manual,-1,2011-10-24 13:32:00,233.25,Unknown,United Kingdom,Monday,10,2011,4,24,-233.25,False
572540,DOT,DOTCOM POSTAGE,1,2011-10-24 16:17:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,24,743.96,True
572549,DOT,DOTCOM POSTAGE,1,2011-10-24 17:03:00,235.98,Unknown,United Kingdom,Monday,10,2011,4,24,235.98,False
572550,DOT,DOTCOM POSTAGE,1,2011-10-24 17:06:00,215.13,Unknown,United Kingdom,Monday,10,2011,4,24,215.13,False
572552,DOT,DOTCOM POSTAGE,1,2011-10-24 17:07:00,600.0,14096.0,United Kingdom,Monday,10,2011,4,24,638.3,True
C572551,CRUK,CRUK Commission,-1,2011-10-24 17:07:00,425.14,14096.0,United Kingdom,Monday,10,2011,4,24,-425.14,True
572553,DOT,DOTCOM POSTAGE,1,2011-10-24 17:09:00,276.48,Unknown,United Kingdom,Monday,10,2011,4,24,276.48,False
572696,M,Manual,1,2011-10-25 14:23:00,250.0,17857.0,United Kingdom,Tuesday,10,2011,4,25,250.0,False
572758,DOT,DOTCOM POSTAGE,1,2011-10-25 18:39:00,246.54,Unknown,United Kingdom,Tuesday,10,2011,4,25,246.54,False
572897,DOT,DOTCOM POSTAGE,1,2011-10-26 14:42:00,600.0,Unknown,United Kingdom,Wednesday,10,2011,4,26,1016.58,True
573077,M,Manual,1,2011-10-27 14:13:00,600.0,12536.0,France,Thursday,10,2011,4,27,4161.06,True
C573079,M,Manual,-2,2011-10-27 14:15:00,600.0,12536.0,France,Thursday,10,2011,4,27,-8322.12,True
573080,M,Manual,1,2011-10-27 14:20:00,600.0,12536.0,France,Thursday,10,2011,4,27,4161.06,True
573137,DOT,DOTCOM POSTAGE,1,2011-10-27 17:15:00,188.89,Unknown,United Kingdom,Thursday,10,2011,4,27,188.89,False
573153,POST,POSTAGE,3,2011-10-28 07:39:00,145.0,12678.0,France,Friday,10,2011,4,28,435.0,False
C573268,M,Manual,-1,2011-10-28 12:50:00,600.0,12748.0,United Kingdom,Friday,10,2011,4,28,-907.0,True
573504,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-10-31 12:05:00,145.0,13983.0,United Kingdom,Monday,10,2011,4,31,290.0,False
C573549,AMAZONFEE,AMAZON FEE,-1,2011-10-31 13:23:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,31,-5942.57,True
C573550,AMAZONFEE,AMAZON FEE,-1,2011-10-31 13:32:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,31,-2185.04,True
573553,DOT,DOTCOM POSTAGE,1,2011-10-31 13:48:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,31,757.63,True
573576,DOT,DOTCOM POSTAGE,1,2011-10-31 14:09:00,600.0,14096.0,United Kingdom,Monday,10,2011,4,31,901.58,True
C573575,CRUK,CRUK Commission,-1,2011-10-31 14:09:00,600.0,14096.0,United Kingdom,Monday,10,2011,4,31,-606.0,True
573580,DOT,DOTCOM POSTAGE,1,2011-10-31 14:21:00,254.42,Unknown,United Kingdom,Monday,10,2011,4,31,254.42,False
573585,DOT,DOTCOM POSTAGE,1,2011-10-31 14:41:00,600.0,Unknown,United Kingdom,Monday,10,2011,4,31,2019.05,True
573601,DOT,DOTCOM POSTAGE,1,2011-10-31 15:24:00,511.25,Unknown,United Kingdom,Monday,10,2011,4,31,511.25,True
573905,22655,VINTAGE RED KITCHEN CABINET,1,2011-11-01 15:06:00,125.0,16971.0,United Kingdom,Tuesday,11,2011,4,1,125.0,False
574074,DOT,DOTCOM POSTAGE,1,2011-11-02 15:33:00,371.65,Unknown,United Kingdom,Wednesday,11,2011,4,2,371.65,True
574076,DOT,DOTCOM POSTAGE,1,2011-11-02 15:38:00,378.02,Unknown,United Kingdom,Wednesday,11,2011,4,2,378.02,True
574298,DOT,DOTCOM POSTAGE,1,2011-11-03 15:56:00,286.88,Unknown,United Kingdom,Thursday,11,2011,4,3,286.88,False
C574344,POST,POSTAGE,-1,2011-11-04 10:18:00,262.73,12415.0,Australia,Friday,11,2011,4,4,-262.73,False
574561,DOT,DOTCOM POSTAGE,1,2011-11-04 15:52:00,368.62,Unknown,United Kingdom,Friday,11,2011,4,4,368.62,True
574705,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-11-06 14:06:00,165.0,14553.0,United Kingdom,Sunday,11,2011,4,6,165.0,False
574856,DOT,DOTCOM POSTAGE,1,2011-11-07 12:06:00,600.0,Unknown,United Kingdom,Monday,11,2011,4,7,1126.29,True
C574897,AMAZONFEE,AMAZON FEE,-1,2011-11-07 15:03:00,600.0,Unknown,United Kingdom,Monday,11,2011,4,7,-5877.18,True
C574902,AMAZONFEE,AMAZON FEE,-1,2011-11-07 15:21:00,600.0,Unknown,United Kingdom,Monday,11,2011,4,7,-8286.22,True
574950,DOT,DOTCOM POSTAGE,1,2011-11-08 09:29:00,401.8,Unknown,United Kingdom,Tuesday,11,2011,4,8,401.8,True
575138,DOT,DOTCOM POSTAGE,1,2011-11-08 15:24:00,600.0,Unknown,United Kingdom,Tuesday,11,2011,4,8,1483.21,True
575176,DOT,DOTCOM POSTAGE,1,2011-11-08 18:29:00,428.78,Unknown,United Kingdom,Tuesday,11,2011,4,8,428.78,True
575177,DOT,DOTCOM POSTAGE,1,2011-11-08 18:41:00,375.71,Unknown,United Kingdom,Tuesday,11,2011,4,8,375.71,True
575477,DOT,DOTCOM POSTAGE,1,2011-11-09 16:14:00,533.59,Unknown,United Kingdom,Wednesday,11,2011,4,9,533.59,True
575607,DOT,DOTCOM POSTAGE,1,2011-11-10 12:37:00,600.0,14096.0,United Kingdom,Thursday,11,2011,4,10,908.16,True
C575606,CRUK,CRUK Commission,-1,2011-11-10 12:37:00,517.51,14096.0,United Kingdom,Thursday,11,2011,4,10,-517.51,True
575632,M,Manual,1,2011-11-10 13:44:00,424.06,12473.0,Germany,Thursday,11,2011,4,10,424.06,True
575632,M,Manual,1,2011-11-10 13:44:00,549.34,12473.0,Germany,Thursday,11,2011,4,10,549.34,True
C575635,M,Manual,-1,2011-11-10 13:45:00,424.06,12473.0,Germany,Thursday,11,2011,4,10,-424.06,True
C575635,M,Manual,-1,2011-11-10 13:45:00,549.34,12473.0,Germany,Thursday,11,2011,4,10,-549.34,True
575739,DOT,DOTCOM POSTAGE,1,2011-11-11 09:05:00,469.2,Unknown,United Kingdom,Friday,11,2011,4,11,469.2,True
575875,DOT,DOTCOM POSTAGE,1,2011-11-11 13:06:00,571.9,Unknown,United Kingdom,Friday,11,2011,4,11,571.9,True
575930,DOT,DOTCOM POSTAGE,1,2011-11-11 17:58:00,454.35,Unknown,United Kingdom,Friday,11,2011,4,11,454.35,True
575947,DOT,DOTCOM POSTAGE,1,2011-11-13 11:50:00,600.0,Unknown,United Kingdom,Sunday,11,2011,4,13,1211.17,True
C576218,D,Discount,-1,2011-11-14 12:57:00,183.0,13694.0,United Kingdom,Monday,11,2011,4,14,-183.0,False
C576233,M,Manual,-1,2011-11-14 13:26:00,326.1,Unknown,Hong Kong,Monday,11,2011,4,14,-326.1,True
576234,M,Manual,1,2011-11-14 13:27:00,326.1,Unknown,Hong Kong,Monday,11,2011,4,14,326.1,True
576329,DOT,DOTCOM POSTAGE,1,2011-11-14 15:22:00,518.98,Unknown,United Kingdom,Monday,11,2011,4,14,518.98,True
576339,DOT,DOTCOM POSTAGE,1,2011-11-14 15:27:00,600.0,14096.0,United Kingdom,Monday,11,2011,4,14,1500.36,True
C576338,CRUK,CRUK Commission,-1,2011-11-14 15:27:00,600.0,14096.0,United Kingdom,Monday,11,2011,4,14,-1038.75,True
576389,M,Manual,1,2011-11-15 10:05:00,600.0,12748.0,United Kingdom,Tuesday,11,2011,4,15,850.5,True
576512,22823,CHEST NATURAL WOOD 20 DRAWERS,4,2011-11-15 12:09:00,116.71,15524.0,United Kingdom,Tuesday,11,2011,4,15,440.0,False
576617,DOT,DOTCOM POSTAGE,1,2011-11-15 16:57:00,596.9,Unknown,United Kingdom,Tuesday,11,2011,4,15,596.9,True
576618,DOT,DOTCOM POSTAGE,1,2011-11-15 17:00:00,584.94,Unknown,United Kingdom,Tuesday,11,2011,4,15,584.94,True
576635,22828,REGENCY MIRROR WITH SHUTTERS,2,2011-11-16 09:32:00,145.0,15269.0,United Kingdom,Wednesday,11,2011,4,16,290.0,False
576644,DOT,DOTCOM POSTAGE,1,2011-11-16 10:01:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,16,1556.08,True
576837,DOT,DOTCOM POSTAGE,1,2011-11-16 15:16:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,16,710.95,True
576840,DOT,DOTCOM POSTAGE,1,2011-11-16 15:23:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,16,690.21,True
577078,DOT,DOTCOM POSTAGE,1,2011-11-17 15:17:00,600.0,Unknown,United Kingdom,Thursday,11,2011,4,17,695.08,True
577130,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-11-17 19:58:00,165.0,15861.0,United Kingdom,Thursday,11,2011,4,17,165.0,False
C577131,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,2011-11-17 20:01:00,165.0,15861.0,United Kingdom,Thursday,11,2011,4,17,-165.0,False
C577342,BANK CHARGES,Bank Charges,-1,2011-11-18 15:11:00,490.06,Unknown,United Kingdom,Friday,11,2011,4,18,-490.06,True
C577346,M,Manual,-1,2011-11-18 15:25:00,530.25,Unknown,United Kingdom,Friday,11,2011,4,18,-530.25,True
C577348,M,Manual,-1,2011-11-18 15:30:00,600.0,Unknown,United Kingdom,Friday,11,2011,4,18,-1149.98,True
577358,DOT,DOTCOM POSTAGE,1,2011-11-18 15:59:00,579.21,Unknown,United Kingdom,Friday,11,2011,4,18,579.21,True
